"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF765",0.737949152201859,0.101830718294137,0.1,0.096,1
"BLOC1S2",0.738043351952414,0.00526339838787093,0.584,0.593,1
"NIP7",0.738363646928014,0.0517189160726286,0.279,0.275,1
"LINC00663",0.73842361382203,-0.142767596662877,0.017,0.019,1
"ERCC4",0.738464465915499,0.0595745384688873,0.099,0.095,1
"ERCC6L2",0.738571903883027,0.0100681670842051,0.267,0.262,1
"HSD17B1",0.738665311120405,0.260457256719573,0.02,0.018,1
"ZNF23",0.738733753558577,-0.146670513392203,0.075,0.078,1
"WDR24",0.738765640483598,0.165152534105309,0.059,0.064,1
"AC007686.4",0.738768780277491,0.176871540200733,0.016,0.017,1
"UCP3",0.738821664275082,0.221466637948004,0.023,0.021,1
"REV3L",0.738974729543298,-0.0271366129936389,0.575,0.567,1
"PROCA1",0.738985912341792,0.192119622654604,0.044,0.041,1
"ACP6",0.739114794770333,-0.00234689359730655,0.059,0.063,1
"CA5B",0.739194801292427,-0.0400022368892536,0.616,0.63,1
"ATAD5",0.739427024709693,0.0328949419787539,0.089,0.086,1
"C16orf72",0.739502696227293,-0.0337770894138969,0.327,0.34,1
"AC021678.2",0.739561416072702,0.0112398550342045,0.079,0.075,1
"DERL3",0.739581122141818,-1.57211370305798,0.144,0.133,1
"ZXDA",0.7395874788497,0.0263084167540515,0.096,0.091,1
"AL121933.2",0.739772417967009,0.402177562602954,0.018,0.017,1
"AC080162.1",0.739946321413889,0.295047410584949,0.031,0.029,1
"IREB2",0.740102531042503,-0.0327743147350399,0.334,0.339,1
"ZNF624",0.740202195790276,0.258330453098887,0.049,0.047,1
"NDUFAF6",0.740210489845801,0.054903192239508,0.329,0.321,1
"CSNK1G2",0.740550021055893,-0.000489888885109466,0.721,0.727,1
"MSRA",0.740663968605888,0.0245491497039867,0.306,0.303,1
"SLC9A6",0.74082577624703,-0.0898640324624256,0.135,0.141,1
"CASS4",0.740852750113756,0.000264085142537507,0.104,0.1,1
"AC132192.2",0.740976677236324,-0.129932180669588,0.047,0.049,1
"C11orf65",0.741006038428178,0.165450409763686,0.072,0.069,1
"SPG7",0.741123404386024,-0.036433436578367,0.425,0.439,1
"NIT1",0.741126553846116,-0.057981791411077,0.165,0.175,1
"LRRC37A",0.7414985179983,0.013362482320983,0.013,0.014,1
"AC087645.2",0.741605091326276,0.0906249475677701,0.024,0.022,1
"NHSL2",0.741633727133227,0.182093235734699,0.082,0.079,1
"BEX5",0.741834346782617,0.0109711250346498,0.087,0.092,1
"C5orf22",0.741892435796697,-0.00913774382219534,0.111,0.116,1
"IGLV2-8",0.742088040510832,-0.839273755027941,0.048,0.045,1
"AC139149.1",0.742189884324703,-0.0290452408813211,0.027,0.029,1
"AC008667.1",0.742604152941186,0.0993368615780099,0.013,0.014,1
"NOM1",0.742645109282985,0.0347541391136006,0.128,0.135,1
"AC026124.2",0.742767701382914,-0.0544229701495089,0.01,0.011,1
"BBS12",0.742776723595996,-0.00552045377798471,0.02,0.022,1
"LINC00309",0.742778108050638,0.10988124105392,0.02,0.018,1
"FP236383.3",0.742955446878247,-0.0479261240273661,0.19,0.185,1
"CAGE1",0.743045896026456,-0.0867352353677502,0.028,0.031,1
"KLF4",0.743211056764108,-0.702931461658499,0.118,0.12,1
"GGPS1",0.743284840329054,-0.11000293961667,0.065,0.069,1
"RYK",0.743304631832309,-0.0173421693893268,0.425,0.423,1
"RSPH14",0.743376308129437,0.000324143028920254,0.02,0.022,1
"RPE",0.743667636527389,0.100496867491571,0.086,0.082,1
"PRMT6",0.743778936848,-0.0145006249796626,0.059,0.063,1
"CA11",0.743824997377336,0.123128319926727,0.076,0.073,1
"ACAP3",0.743879874806891,-0.0486914099523621,0.233,0.24,1
"AC015849.3",0.743894731042579,0.189556167776265,0.013,0.014,1
"FBXL22",0.743925787419936,0.13035896085289,0.045,0.042,1
"SLC25A12",0.744053513931088,0.0168826975452601,0.274,0.282,1
"GABPA",0.744140712313496,-0.00151509130530103,0.21,0.203,1
"SIX5",0.744221633473624,0.00302253526049601,0.01,0.011,1
"IGHV1-46",0.744461896450433,-2.09981434910658,0.018,0.017,1
"THOC2",0.74448301452161,0.0171018393214309,0.609,0.608,1
"ANKRD6",0.744647631142355,0.0711137164268498,0.054,0.057,1
"HECA",0.744741582325774,0.0147081229789243,0.755,0.746,1
"FBXO41",0.74474306645363,-0.1599115670365,0.078,0.081,1
"MINDY4",0.744817014555116,0.348010485077896,0.013,0.014,1
"AC231533.1",0.744875949786014,-0.00232613753883104,0.02,0.022,1
"CCM2",0.744971360058383,-0.0654137596003017,0.64,0.637,1
"HSF5",0.745047275220889,0.217118989340948,0.045,0.042,1
"IER3-AS1",0.745093770177153,0.116175746895817,0.013,0.014,1
"IQCH",0.745094202901904,0.241463087214201,0.021,0.019,1
"AC103724.3",0.745381589920195,0.117752750918858,0.056,0.053,1
"CCDC58",0.745751063933236,0.0669051665929752,0.133,0.128,1
"MTUS2",0.745803498153033,0.185928586206767,0.018,0.017,1
"TFCP2",0.745816974986132,-0.0225726416732059,0.171,0.179,1
"SVIL",0.745986941679937,-0.0514013008630227,0.252,0.244,1
"RNLS",0.74621699996283,0.238832499957457,0.087,0.085,1
"ZSCAN5A",0.746406598160415,0.204805769294129,0.073,0.071,1
"TSC1",0.746480947255638,0.146781996510015,0.144,0.142,1
"WEE1",0.746645873065852,0.046172677660941,0.164,0.159,1
"HEMK1",0.746842768676284,0.0188932784029783,0.168,0.176,1
"TMEM170B",0.74686768162367,0.11251048657278,0.035,0.033,1
"SPATA6L",0.747120583805068,0.27696879580725,0.032,0.03,1
"CDC42SE2",0.747173598167273,-0.0150326110512236,0.956,0.957,1
"KIZ-AS1",0.747302588108525,0.277296876059283,0.02,0.018,1
"PFKFB2",0.747473281192539,-0.0584110123880803,0.032,0.035,1
"CELF6",0.747547358826896,0.0922810621990378,0.044,0.041,1
"DNAJC14",0.747661395782696,-0.0809071575623634,0.117,0.122,1
"MZF1-AS1",0.747685210343903,0.22585959038529,0.078,0.075,1
"RNF13",0.747814689204519,0.065397331269528,0.385,0.408,1
"RBMS2",0.747842507226384,0.241371213801354,0.031,0.029,1
"HCG25",0.747866948999045,0.235137402868881,0.039,0.037,1
"ACTR10",0.748065295421343,-0.0213313405757707,0.401,0.41,1
"SPTBN4",0.748095992349847,0.239097260216893,0.034,0.031,1
"AC007163.1",0.748172605173506,0.138485681593524,0.01,0.011,1
"ATP8B2",0.748223481367907,0.0123475023664277,0.288,0.284,1
"TEX10",0.74845368376442,0.065999190255257,0.161,0.155,1
"AP001885.3",0.748588883963793,0.212827002811726,0.01,0.011,1
"B3GALT2",0.748754540528659,0.463386428785912,0.016,0.014,1
"TSTD2",0.748840646363516,0.0134556432633475,0.197,0.195,1
"VTI1A",0.748930969197115,-0.0263411924929564,0.537,0.547,1
"AC124016.1",0.748962515756531,0.0380112825079322,0.172,0.167,1
"DDAH2",0.749042994545934,-0.157553900336858,0.364,0.347,1
"FAM66A",0.749213439531033,0.115838488792608,0.01,0.011,1
"GDE1",0.749220858219365,-0.0401262093528025,0.212,0.219,1
"ADAM22",0.749344758206624,0.0457807176294951,0.042,0.046,1
"ZNF48",0.749439892208705,0.0653945687436708,0.103,0.109,1
"SCFD2",0.749511007080478,0.0455317218580229,0.293,0.289,1
"NISCH",0.749529963645878,0.0231133678752777,0.331,0.325,1
"PLCG1-AS1",0.74968921041702,0.0812914567671186,0.051,0.048,1
"TEDC1",0.749771273894538,0.0949477181690437,0.15,0.147,1
"VAMP3",0.74980781037046,0.00975524580211462,0.315,0.326,1
"ANP32B",0.74999663055145,-0.0389100613872819,0.963,0.96,1
"ZBED6",0.750014268700486,-0.024583648343969,0.09,0.095,1
"ATG14",0.750025135611712,-0.00669155255504172,0.319,0.326,1
"CENPF",0.750037739184467,-0.49361903488182,0.038,0.041,1
"ERVMER61-1",0.750316704198529,0.0414710638408931,0.034,0.031,1
"LINC02576",0.750505152411166,0.28507484428654,0.018,0.017,1
"FBRS",0.750520687721791,0.034380722152732,0.543,0.553,1
"CRIP3",0.750539709085907,0.0474377341814707,0.017,0.019,1
"LSM12",0.750643297192344,-0.0172644231811936,0.34,0.339,1
"TMEM102",0.751027235698137,0.0385433645490139,0.102,0.098,1
"GTF2E1",0.751163632318744,-0.0295045595120813,0.055,0.058,1
"PBRM1",0.751198050776512,-0.0363169643554564,0.561,0.579,1
"SEMA3F-AS1",0.751642784827886,0.33391181213231,0.017,0.015,1
"DNAJB9",0.751804902497017,-0.0348796448234336,0.437,0.432,1
"TMEM131",0.751881453151664,0.00690261678336124,0.512,0.511,1
"SLC14A1",0.752252206889982,0.0734981116939748,0.063,0.068,1
"UBE2G1",0.752685688075162,-0.137814288447943,0.622,0.601,1
"SDC4",0.752693346644893,0.460570643945236,0.017,0.015,1
"KALRN",0.752803568878065,0.23324023927954,0.028,0.026,1
"HNRNPA3",0.75285788019916,-0.00973277978876341,0.925,0.928,1
"GBE1",0.752906157640646,0.112543143670241,0.176,0.175,1
"LINC02696",0.75302772486813,0.283900670374749,0.018,0.017,1
"TAB2",0.753085609316621,-0.00940016527203161,0.63,0.625,1
"NAA30",0.753286693707751,0.00221778781862714,0.2,0.209,1
"ZNF557",0.753622118669393,0.200784962288156,0.076,0.073,1
"TTI2",0.753626521631665,-0.11723780797987,0.087,0.091,1
"AC109446.3",0.753874855649922,0.406120811743024,0.016,0.014,1
"H1F0",0.753915988430565,-0.375079796944631,0.027,0.029,1
"NKAPD1",0.754028006313221,-0.00263873876702281,0.205,0.213,1
"AC092620.1",0.754105619689346,0.00942563197396229,0.017,0.019,1
"KDM8",0.754425299845515,-0.0889855941771467,0.048,0.051,1
"ZNF417",0.754551971267292,0.283679536828475,0.054,0.051,1
"SOCS4",0.754828691260345,-0.0314882938328895,0.138,0.143,1
"GLCE",0.754831527549514,0.105006808147096,0.075,0.072,1
"LINC02427",0.754973484083647,0.387035240827226,0.016,0.014,1
"SVBP",0.755105516976768,-0.0813436559801151,0.355,0.357,1
"GRB10",0.755403619994313,-0.0582766806180928,0.017,0.019,1
"PPP1R11",0.755616024965963,-0.0532194758247968,0.45,0.461,1
"GDPD5",0.755658492943404,-0.0441908830258289,0.224,0.226,1
"WDR5B",0.755728228154311,0.152027779371114,0.02,0.018,1
"CNTROB",0.755910645312253,0.208356093846856,0.073,0.07,1
"PRKCG",0.7559583570519,0.720548046722555,0.014,0.013,1
"PRUNE1",0.755997309110953,0.0921901511475127,0.107,0.104,1
"NCL",0.756085370527686,-0.0200597771227879,0.975,0.968,1
"PAFAH1B1",0.756369974313014,-0.00876663507210232,0.694,0.722,1
"SHFL",0.756482195377044,0.000808331552156816,0.639,0.632,1
"AC008040.1",0.756511977081855,0.336559981289358,0.01,0.011,1
"GRAPL",0.756535198508353,0.416848967247899,0.014,0.013,1
"AL590068.4",0.756538192966654,-0.0196618767869516,0.021,0.023,1
"LINC01814",0.756587491584425,-0.16626668480983,0.035,0.038,1
"DARS2",0.756715198209789,0.217884272377877,0.054,0.051,1
"EFHC1",0.756997678697908,-1.71122817294034e-05,0.173,0.167,1
"MPP5",0.7573776155321,0.0635205465552029,0.157,0.151,1
"RHOT2",0.757436506252057,-0.0244426904404795,0.561,0.579,1
"TRIP12",0.757919474290217,-0.0537601834292297,0.471,0.488,1
"MYO1D",0.757924508427565,-0.230045471476427,0.251,0.255,1
"STRIP1",0.758104918254857,-0.0680017473413739,0.244,0.25,1
"YAE1",0.758116557875143,0.0437307913397715,0.042,0.045,1
"CRYGS",0.758266535832945,0.481358422328777,0.014,0.013,1
"TRDMT1",0.758270983825423,0.0263570176815042,0.206,0.215,1
"TULP4",0.758318875393867,0.0479244876945961,0.316,0.316,1
"SLC16A7",0.758478451887474,-0.0293132601765758,0.337,0.346,1
"RAB3GAP2",0.758627096841256,-0.062801318783823,0.381,0.388,1
"SLC20A1",0.758688658387562,-0.0902887080511736,0.377,0.375,1
"ITFG2",0.75869356132597,-0.0184762364351008,0.42,0.414,1
"AC116158.3",0.75894005892273,-0.042112269687669,0.032,0.035,1
"ZC3H7B",0.758970613484746,0.00931980070436023,0.158,0.164,1
"MALT1",0.759035883504132,0.0256041899932109,0.657,0.669,1
"AL133410.1",0.759173802874799,-0.0628628315078164,0.021,0.023,1
"AL450998.2",0.759195431451094,0.0853247433298225,0.205,0.201,1
"SOX12",0.759327308600506,0.103626113685699,0.075,0.072,1
"EIF2D",0.759484665372774,-0.0232579468302374,0.361,0.374,1
"TMEM219",0.759803648203343,0.00666213054683814,0.756,0.725,1
"SPATA17",0.760231102349822,0.52879870416679,0.013,0.011,1
"CA13",0.760358554234021,0.0876132722286576,0.017,0.019,1
"WWTR1",0.760411350943334,0.174195015917425,0.017,0.015,1
"SEMA5A",0.760439865747399,-0.0231535263924441,0.017,0.019,1
"TMEM19",0.760523375218783,-0.0138102731632825,0.183,0.192,1
"AC011416.3",0.760576871271076,0.606593129607018,0.014,0.013,1
"NIPA2",0.760610106362546,-0.0209673673319717,0.417,0.411,1
"TRIM61",0.760630882048456,-0.00517981325182149,0.028,0.031,1
"ARL2BP",0.760737319797679,0.0159502122931635,0.536,0.546,1
"LRRC28",0.7607575079602,-0.0533779402101056,0.168,0.172,1
"MBD2",0.760759719208353,0.0190047727333353,0.77,0.763,1
"DOCK7",0.760815703396069,0.0483939443278123,0.121,0.118,1
"PCBD1",0.760920884776501,0.0440548985006521,0.231,0.228,1
"SYNJ2BP",0.761123272777007,-0.0203593555903083,0.165,0.172,1
"TMEM65",0.761172405775265,0.00181859005390916,0.316,0.313,1
"AC026470.2",0.761253121536785,0.262565043252731,0.017,0.019,1
"MADCAM1",0.761402237696974,-0.0240785400050214,0.014,0.016,1
"ITGAE",0.761413303256282,-0.00780815195361062,0.437,0.439,1
"CDAN1",0.761551030689614,0.051725390921411,0.097,0.102,1
"AP4B1-AS1",0.761570933579359,-0.121267316960127,0.048,0.051,1
"ASB16-AS1",0.761775646375718,-0.016161945550357,0.158,0.163,1
"SCAF8",0.762129213532275,0.0386937869471413,0.467,0.469,1
"HIST2H3D",0.762267847128239,0.101341939699436,0.032,0.03,1
"ABCF2",0.76234591911307,0.03108399742935,0.199,0.211,1
"PPP1CC",0.762546985860427,-0.0710626404169349,0.853,0.838,1
"AC004938.2",0.762670234535139,0.398898900768203,0.013,0.011,1
"TMEM254-AS1",0.762696556189587,0.262860433335542,0.014,0.013,1
"RCCD1",0.762793371154516,-0.167428472493486,0.052,0.055,1
"GRAP",0.762975041897365,-0.00157998866943565,0.151,0.157,1
"TLL2",0.763045110653418,0.329348825760912,0.016,0.014,1
"KIAA0586",0.763055637621009,-0.0683541498532056,0.202,0.207,1
"PORCN",0.763153470666212,-0.0071511443582164,0.134,0.142,1
"IGHV6-1",0.763274962665839,0.447527279813647,0.014,0.013,1
"PRR29",0.763309508121049,0.122023763785868,0.03,0.027,1
"LINC01609",0.763312753782335,0.000709565889979391,0.089,0.094,1
"LINC00963",0.763582596581419,0.0217788964351202,0.171,0.175,1
"CUL7",0.763728958076073,0.126728705199071,0.055,0.052,1
"RAD9B",0.763780188877976,0.245208418390341,0.016,0.014,1
"MKLN1",0.763928266752146,0.0166487481460001,0.535,0.55,1
"MOSMO",0.763973553881802,0.0111586277559192,0.22,0.227,1
"ASB7",0.76408558469183,-0.0512443259162438,0.147,0.153,1
"TICAM2",0.764159794071766,0.0581783291532956,0.021,0.023,1
"ST6GALNAC1",0.764221721714937,0.0902394751234521,0.058,0.055,1
"MED21",0.764300261693022,0.0258673013424144,0.264,0.257,1
"ZNF451",0.764569403831827,-0.0725304394864783,0.44,0.447,1
"RABGEF1",0.764606537465119,-0.058205897174792,0.578,0.595,1
"PPP1R16A",0.76466375791094,0.188964877414405,0.085,0.083,1
"SMG7-AS1",0.764818023535299,0.212888063192911,0.014,0.013,1
"FBXO10",0.76503102535534,0.0120179786274468,0.15,0.156,1
"GTF2H3",0.765086451088124,0.016433357658777,0.197,0.207,1
"ADCK5",0.765281595207727,-0.0263769109868099,0.093,0.097,1
"HSPG2",0.765343476366779,-0.304918624771237,0.011,0.013,1
"TFR2",0.765403499868885,0.232344139167558,0.027,0.025,1
"AC078778.1",0.76551886864809,0.423651963151519,0.013,0.011,1
"PRPS1",0.76554874453892,0.0581472407124439,0.447,0.448,1
"KIF3C",0.765589904643765,0.324154108123058,0.014,0.013,1
"AL035427.1",0.765709293477698,0.489099573017259,0.011,0.01,1
"BBS2",0.766124089435978,0.0710670871062065,0.162,0.159,1
"TRAV8-3",0.766234073307205,-0.3510907284403,0.111,0.115,1
"SLX1B",0.766357961618877,0.480218673149944,0.011,0.01,1
"AL159169.2",0.766537009230326,0.327975266423436,0.013,0.011,1
"SOBP",0.76653862399176,0.173144471140802,0.016,0.014,1
"POGLUT1",0.766579664208575,0.0386173165622568,0.142,0.148,1
"OTUD5",0.766710616060024,0.00856145467208969,0.564,0.567,1
"TBXAS1",0.766735574301529,-0.0484485365445719,0.165,0.159,1
"PIGM",0.766741734602737,-0.0111800395599166,0.051,0.054,1
"TRBV12-3",0.766788343683175,-0.354503570436335,0.034,0.031,1
"FBXO11",0.766990319114657,-0.00928302817879945,0.549,0.546,1
"JAGN1",0.767061969280681,0.0424256241391552,0.365,0.363,1
"SART1",0.767216187519784,0.0371299174073947,0.396,0.42,1
"AP005329.1",0.767223194372963,-0.0865614014850626,0.044,0.046,1
"EYA3",0.767382633469941,-0.0561311910385074,0.155,0.161,1
"AC112719.2",0.767555553096868,0.381008856083003,0.013,0.011,1
"SLC25A45",0.767651278698376,0.00793729863181847,0.195,0.202,1
"TMEM168",0.767713035715428,0.0222737030305957,0.141,0.148,1
"BBS10",0.767721316370973,-0.1731199241123,0.011,0.013,1
"MYBL2",0.76779980040194,-0.483583331376249,0.141,0.132,1
"LACTB2",0.767864785680046,0.171803359894231,0.131,0.13,1
"BLCAP",0.768056780184843,0.0090978920450524,0.401,0.393,1
"CHML",0.76811273399498,0.152427932240924,0.037,0.034,1
"AL691403.2",0.768160934373507,0.0792311068902762,0.014,0.016,1
"CHRM5",0.768166872305683,0.405569506119021,0.013,0.011,1
"TMC8",0.768247983853541,0.0057505346125892,0.76,0.746,1
"GALNT6",0.768329996378927,-0.00910261437080706,0.103,0.107,1
"ATXN7L3B",0.768385489363536,-0.0151353825362783,0.425,0.406,1
"AC239868.1",0.768486526504891,0.257238552199057,0.014,0.013,1
"CR381653.1",0.768500897733035,0.0100786613987243,0.034,0.036,1
"KDM3B",0.768520025718303,0.0860243523379738,0.379,0.381,1
"HFM1",0.768563360902301,0.07930445493042,0.016,0.014,1
"CSF1",0.768579607951687,0.0556729566275793,0.045,0.048,1
"SNTG2",0.768584187478204,0.0586500377902839,0.025,0.027,1
"AFF2",0.768778335744382,0.302756622590256,0.013,0.011,1
"AC009118.2",0.769051562649421,0.109914498980819,0.014,0.016,1
"ALG10",0.769303521363124,0.272810762267304,0.037,0.034,1
"ERCC5",0.769322894610013,-0.0346224599425038,0.43,0.442,1
"PLEKHH2",0.769387238690863,0.567605696370559,0.011,0.01,1
"AC243965.1",0.769434576619349,-0.225109756894242,0.016,0.017,1
"PLIN3",0.769593297312898,-0.00843613720460201,0.272,0.272,1
"ZFP37",0.769719392946075,0.29919979669653,0.027,0.025,1
"AC010864.1",0.769820281248809,0.439597376889337,0.011,0.01,1
"HLX",0.77000169388042,0.313557205949489,0.013,0.011,1
"NUP210",0.770056287997273,0.00560087071423898,0.59,0.607,1
"TMX2",0.770166057097832,-0.0430100715671093,0.36,0.368,1
"SPIN4",0.770299778530305,-0.122427533175201,0.011,0.013,1
"GBA2",0.770362183301473,0.0452270861031967,0.148,0.155,1
"TTL",0.770507244050687,0.0766429142378633,0.135,0.133,1
"CRCP",0.770692907899545,0.0416866587749538,0.351,0.352,1
"LINC02785",0.770817584272473,0.14589264403214,0.013,0.011,1
"UBR5",0.770899755262344,0.0253637205064964,0.544,0.544,1
"CNIH2",0.770921105998581,0.128330688511819,0.021,0.023,1
"ZNF45",0.771105149240846,0.0305170904059713,0.045,0.048,1
"C7orf26",0.771117065519519,0.0419585931432223,0.269,0.282,1
"CEMIP",0.771292172927645,-0.0919187494153659,0.011,0.013,1
"LINC01191",0.771553168126434,0.419754153474595,0.011,0.01,1
"CCNT2",0.771578289683183,0.0251160826438037,0.386,0.395,1
"AC104590.1",0.771689235611004,-0.077225319250414,0.011,0.013,1
"HTR6",0.7717698593464,0.396461818633733,0.011,0.01,1
"CHD6",0.77187738524469,0.047499002478167,0.467,0.476,1
"DCAF8",0.771977814878956,-0.0164924962155759,0.403,0.417,1
"ERCC1",0.772091841306466,0.0136663327826613,0.54,0.562,1
"ITGAV",0.772165279961853,0.0118269676194669,0.096,0.092,1
"LINC01715",0.772446143001944,-0.00695056609754729,0.03,0.032,1
"AL353719.1",0.772531257614777,-0.1787364480521,0.02,0.021,1
"PLA2G4E-AS1",0.772534330188597,0.461084764499843,0.01,0.009,1
"PHF12",0.772733080873765,0.0242544566883831,0.374,0.388,1
"TGM2",0.772740748159747,-0.0467292795250112,0.014,0.013,1
"AC015871.7",0.772934285319435,0.0745854840314104,0.014,0.013,1
"AC011447.3",0.772935106626982,0.272573356784302,0.034,0.032,1
"MRPL39",0.772999363584558,0.0100418833283187,0.202,0.207,1
"C22orf39",0.773110871045958,0.0472090479534912,0.391,0.398,1
"TTC7A",0.773132072832328,-0.110495886692643,0.415,0.416,1
"C11orf71",0.773170614289259,0.0613457361360945,0.117,0.123,1
"AC114956.3",0.77332404941625,0.0350135159194078,0.03,0.027,1
"HLA-F-AS1",0.773343537196818,-0.00908618133181571,0.117,0.122,1
"TSTD3",0.773404393670138,0.0763087506963656,0.131,0.127,1
"AC245140.2",0.773578580858676,0.0206912145458622,0.03,0.032,1
"CNGA4",0.773675192551397,-0.031136345955689,0.013,0.011,1
"CREB3L4",0.773976380770512,-0.0257853619857222,0.047,0.049,1
"ABCA10",0.773991943015345,-0.0552058941199149,0.018,0.02,1
"C10orf143",0.774228785516564,0.0855585985386367,0.107,0.104,1
"TYW1B",0.774245368105967,0.161920587027319,0.142,0.139,1
"ALAD",0.774282238053194,0.128756118531081,0.128,0.127,1
"GTF2H2",0.774415903330402,0.0222538308620246,0.072,0.076,1
"TBC1D14",0.77445081252073,-0.00824817107888087,0.275,0.283,1
"CCDC184",0.774461183686689,-0.063211775422956,0.044,0.046,1
"GCNA",0.774489744671531,0.185321336312401,0.037,0.034,1
"AP001056.1",0.774624139416049,0.361826187986764,0.01,0.009,1
"KBTBD3",0.774676605194596,-0.0729437186552868,0.1,0.104,1
"DNAJC4",0.774877513423008,0.000939799494368398,0.525,0.518,1
"AL450998.3",0.774900823951952,0.262958544424447,0.013,0.011,1
"EMC4",0.774909585550599,0.00396528239194416,0.619,0.618,1
"AC110769.2",0.774977331777727,-0.11002498551923,0.023,0.024,1
"SLC16A11",0.775042654873411,0.278793398403783,0.034,0.032,1
"ZNF670",0.775123328511548,0.226679064710384,0.028,0.031,1
"TNFAIP8L1",0.775196364312513,0.0929241474042137,0.126,0.123,1
"REXO4",0.775203981576726,0.0534065357299149,0.175,0.171,1
"USP51",0.775646026095361,-0.0894857393276007,0.027,0.029,1
"PLXNA4",0.775837539453499,0.0127115613163173,0.023,0.024,1
"METTL4",0.775877516022968,0.0278568504412968,0.117,0.123,1
